model-1602332482, 1602332553.506, 0.91, 0.0773, 0.85, 0.1285
model-1602332482, 1602332553.553, 0.86, 0.094, 0.75, 0.1621
model-1602332482, 1602332553.598, 0.84, 0.0947, 0.81, 0.157
model-1602332482, 1602332553.644, 0.9, 0.0771, 0.79, 0.138
model-1602332482, 1602332553.691, 0.81, 0.1289, 0.75, 0.1578
model-1602332482, 1602332553.737, 0.85, 0.0967, 0.76, 0.164
model-1602332482, 1602332553.783, 0.88, 0.1027, 0.72, 0.1913
model-1602332482, 1602332553.829, 0.88, 0.0934, 0.79, 0.1771
model-1602332482, 1602332553.872, 0.84, 0.1137, 0.74, 0.1699
model-1602332482, 1602332553.915, 0.92, 0.0793, 0.82, 0.1426
model-1602332482, 1602332553.962, 0.87, 0.0893, 0.73, 0.1894
model-1602332482, 1602332554.006, 0.89, 0.0888, 0.79, 0.1535
model-1602332482, 1602332554.051, 0.86, 0.1013, 0.78, 0.1589
model-1602332482, 1602332554.096, 0.85, 0.1168, 0.88, 0.103
model-1602332482, 1602332554.142, 0.9, 0.0807, 0.79, 0.1686
model-1602332482, 1602332554.187, 0.86, 0.0855, 0.72, 0.1826
model-1602332482, 1602332554.234, 0.8, 0.1247, 0.78, 0.1674
model-1602332482, 1602332554.278, 0.87, 0.1087, 0.76, 0.1616
model-1602332482, 1602332554.322, 0.85, 0.1079, 0.82, 0.1481
model-1602332482, 1602332554.37, 0.95, 0.0449, 0.79, 0.1341
model-1602332482, 1602332554.415, 0.84, 0.1274, 0.73, 0.2068
model-1602332482, 1602332554.458, 0.82, 0.125, 0.7, 0.2104
model-1602332482, 1602332554.512, 0.84, 0.1234, 0.73, 0.2085
model-1602332482, 1602332554.556, 0.83, 0.1197, 0.71, 0.2095
model-1602332482, 1602332554.6, 0.89, 0.0848, 0.77, 0.1625
model-1602332482, 1602332554.646, 0.94, 0.0646, 0.8, 0.1554
model-1602332482, 1602332554.691, 0.92, 0.063, 0.76, 0.1739
model-1602332482, 1602332554.734, 0.9, 0.078, 0.86, 0.1086
model-1602332482, 1602332554.782, 0.89, 0.0843, 0.82, 0.1488
model-1602332482, 1602332554.824, 0.87, 0.1023, 0.81, 0.121
model-1602332482, 1602332554.867, 0.83, 0.1061, 0.76, 0.1624
model-1602332482, 1602332554.915, 0.95, 0.0434, 0.76, 0.158
model-1602332482, 1602332554.96, 0.92, 0.0838, 0.83, 0.136
model-1602332482, 1602332555.004, 0.89, 0.0851, 0.83, 0.1349
model-1602332482, 1602332555.052, 0.94, 0.0683, 0.76, 0.1888
model-1602332482, 1602332555.098, 0.94, 0.0544, 0.77, 0.1886
model-1602332482, 1602332555.147, 0.86, 0.0925, 0.75, 0.1689
model-1602332482, 1602332555.194, 0.9, 0.0596, 0.78, 0.1453
model-1602332482, 1602332555.241, 0.93, 0.0559, 0.78, 0.1693
model-1602332482, 1602332555.287, 0.92, 0.064, 0.75, 0.1678
model-1602332482, 1602332555.35, 0.85, 0.1091, 0.78, 0.1465
model-1602332482, 1602332555.395, 0.9, 0.0818, 0.83, 0.1263
model-1602332482, 1602332555.439, 0.93, 0.0708, 0.77, 0.167
model-1602332482, 1602332555.486, 0.96, 0.054, 0.84, 0.1307
model-1602332482, 1602332555.532, 0.9, 0.0691, 0.82, 0.1459
model-1602332482, 1602332555.576, 0.93, 0.0529, 0.79, 0.1533
model-1602332482, 1602332555.623, 0.96, 0.044, 0.79, 0.1606
model-1602332482, 1602332555.669, 0.92, 0.0723, 0.78, 0.1652
model-1602332482, 1602332555.717, 0.9, 0.0684, 0.75, 0.1764
model-1602332482, 1602332555.764, 0.95, 0.0477, 0.79, 0.1299
model-1602332482, 1602332555.809, 0.9, 0.0814, 0.78, 0.1564
model-1602332482, 1602332555.855, 0.91, 0.0618, 0.8, 0.1665
model-1602332482, 1602332555.902, 0.88, 0.0847, 0.79, 0.1394
model-1602332482, 1602332555.95, 0.89, 0.0862, 0.76, 0.1587
model-1602332482, 1602332555.986, 0.98, 0.025, 0.84, 0.1241
model-1602332482, 1602332556.037, 0.9, 0.084, 0.8, 0.1607
model-1602332482, 1602332556.083, 0.84, 0.1185, 0.82, 0.1358
model-1602332482, 1602332556.132, 0.88, 0.0894, 0.81, 0.1628
model-1602332482, 1602332556.184, 0.93, 0.0609, 0.77, 0.1751
model-1602332482, 1602332556.233, 0.93, 0.0522, 0.85, 0.1246
model-1602332482, 1602332556.283, 0.89, 0.0807, 0.79, 0.1698
model-1602332482, 1602332556.327, 0.88, 0.0896, 0.78, 0.1672
model-1602332482, 1602332556.375, 0.82, 0.1379, 0.73, 0.1995
model-1602332482, 1602332556.423, 0.92, 0.062, 0.77, 0.1774
model-1602332482, 1602332556.473, 0.89, 0.0962, 0.83, 0.1305
model-1602332482, 1602332556.52, 0.88, 0.0801, 0.75, 0.1865
model-1602332482, 1602332556.567, 0.96, 0.0428, 0.75, 0.1732
model-1602332482, 1602332556.624, 0.91, 0.0675, 0.8, 0.16
model-1602332482, 1602332556.672, 0.93, 0.0516, 0.78, 0.1687
model-1602332482, 1602332556.719, 0.8, 0.1455, 0.77, 0.1904
model-1602332482, 1602332556.761, 0.82, 0.1339, 0.85, 0.124
model-1602332482, 1602332556.804, 0.9, 0.0648, 0.75, 0.1868
model-1602332482, 1602332556.851, 0.94, 0.0461, 0.82, 0.1444
model-1602332482, 1602332556.896, 0.89, 0.0837, 0.81, 0.1513
model-1602332482, 1602332556.942, 0.91, 0.0678, 0.79, 0.1658
model-1602332482, 1602332556.987, 0.89, 0.0899, 0.64, 0.2149
model-1602332482, 1602332557.032, 0.83, 0.1168, 0.82, 0.1436
model-1602332482, 1602332557.08, 0.85, 0.1217, 0.81, 0.1352
model-1602332482, 1602332557.124, 0.9, 0.0776, 0.78, 0.1452
model-1602332482, 1602332557.168, 0.96, 0.0327, 0.71, 0.2308
model-1602332482, 1602332557.219, 0.85, 0.0882, 0.75, 0.1946
model-1602332482, 1602332557.262, 0.84, 0.1208, 0.74, 0.2227
model-1602332482, 1602332557.311, 0.84, 0.1263, 0.72, 0.2096
model-1602332482, 1602332557.36, 0.81, 0.1227, 0.74, 0.1817
model-1602332482, 1602332557.408, 0.85, 0.0929, 0.78, 0.1502
model-1602332482, 1602332557.454, 0.87, 0.1108, 0.79, 0.1703
model-1602332482, 1602332557.499, 0.9, 0.0726, 0.78, 0.1747
model-1602332482, 1602332557.546, 0.9, 0.0831, 0.67, 0.2109
model-1602332482, 1602332557.593, 0.81, 0.1259, 0.82, 0.1433
model-1602332482, 1602332557.641, 0.84, 0.1035, 0.81, 0.1593
model-1602332482, 1602332557.687, 0.94, 0.0693, 0.81, 0.1242
model-1602332482, 1602332557.73, 0.93, 0.0724, 0.78, 0.1674
model-1602332482, 1602332557.774, 0.89, 0.0758, 0.83, 0.1299
model-1602332482, 1602332557.818, 0.94, 0.0599, 0.8, 0.1558
model-1602332482, 1602332557.86, 0.91, 0.0756, 0.83, 0.1353
model-1602332482, 1602332557.906, 0.9, 0.0632, 0.75, 0.1706
model-1602332482, 1602332557.95, 0.92, 0.067, 0.75, 0.1903
model-1602332482, 1602332557.995, 0.95, 0.06, 0.75, 0.1559
model-1602332482, 1602332558.04, 0.97, 0.0322, 0.78, 0.1675
model-1602332482, 1602332558.084, 0.95, 0.0466, 0.78, 0.1545
model-1602332482, 1602332558.13, 0.88, 0.0871, 0.82, 0.1595
model-1602332482, 1602332558.177, 0.94, 0.0443, 0.82, 0.1468
model-1602332482, 1602332558.227, 0.96, 0.0297, 0.78, 0.1828
model-1602332482, 1602332558.272, 0.9, 0.0835, 0.83, 0.1305
model-1602332482, 1602332558.318, 0.94, 0.0559, 0.79, 0.1456
model-1602332482, 1602332558.359, 0.95, 0.0421, 0.82, 0.1337
model-1602332482, 1602332558.402, 0.92, 0.0609, 0.77, 0.157
model-1602332482, 1602332558.448, 0.92, 0.0581, 0.81, 0.146
model-1602332482, 1602332558.49, 0.87, 0.0936, 0.81, 0.1589
model-1602332482, 1602332558.532, 0.91, 0.0784, 0.79, 0.1649
model-1602332482, 1602332558.575, 0.92, 0.0795, 0.83, 0.1442
model-1602332482, 1602332558.618, 0.94, 0.0454, 0.75, 0.1776
model-1602332482, 1602332558.659, 0.9, 0.0891, 0.83, 0.125
model-1602332482, 1602332558.705, 0.83, 0.1085, 0.83, 0.1396
model-1602332482, 1602332558.746, 0.83, 0.1235, 0.76, 0.1671
model-1602332482, 1602332558.788, 0.85, 0.0923, 0.77, 0.1688
model-1602332482, 1602332558.83, 0.89, 0.0721, 0.8, 0.1468
model-1602332482, 1602332558.872, 0.98, 0.0237, 0.83, 0.1388
model-1602332482, 1602332558.913, 0.91, 0.061, 0.79, 0.1509
model-1602332482, 1602332558.957, 0.9, 0.0858, 0.8, 0.1536
model-1602332482, 1602332558.999, 0.93, 0.0582, 0.82, 0.1279
model-1602332482, 1602332559.042, 0.95, 0.0397, 0.86, 0.1018
model-1602332482, 1602332559.088, 0.96, 0.0424, 0.78, 0.1662
model-1602332482, 1602332559.131, 0.95, 0.0545, 0.8, 0.1472
model-1602332482, 1602332559.174, 0.89, 0.0736, 0.7, 0.2183
model-1602332482, 1602332559.23, 0.88, 0.0691, 0.76, 0.1969
model-1602332482, 1602332559.273, 0.85, 0.1047, 0.73, 0.2099
model-1602332482, 1602332559.32, 0.9, 0.0719, 0.8, 0.1413
model-1602332482, 1602332559.37, 0.88, 0.0945, 0.79, 0.1723
model-1602332482, 1602332559.424, 0.93, 0.0554, 0.81, 0.15
model-1602332482, 1602332559.47, 0.94, 0.0584, 0.73, 0.183
model-1602332482, 1602332559.521, 0.93, 0.0653, 0.72, 0.2054
model-1602332482, 1602332559.565, 0.87, 0.0799, 0.78, 0.1625
model-1602332482, 1602332559.617, 0.96, 0.0345, 0.74, 0.1866
model-1602332482, 1602332559.667, 0.96, 0.0552, 0.78, 0.1522
model-1602332482, 1602332559.713, 0.95, 0.0513, 0.83, 0.1316
model-1602332482, 1602332559.756, 0.91, 0.0585, 0.8, 0.1777
model-1602332482, 1602332559.804, 0.95, 0.0429, 0.69, 0.2247
model-1602332482, 1602332559.847, 0.9, 0.0853, 0.8, 0.1484
model-1602332482, 1602332559.894, 0.84, 0.1161, 0.82, 0.1568
model-1602332482, 1602332559.937, 0.89, 0.0768, 0.78, 0.1604
model-1602332482, 1602332559.984, 0.95, 0.0445, 0.74, 0.1832
model-1602332482, 1602332560.032, 0.96, 0.0365, 0.78, 0.1652
model-1602332482, 1602332560.079, 0.94, 0.0644, 0.71, 0.19
model-1602332482, 1602332560.122, 0.86, 0.1093, 0.71, 0.1728
model-1602332482, 1602332560.165, 0.89, 0.0785, 0.79, 0.1663
model-1602332482, 1602332560.212, 0.91, 0.07, 0.82, 0.1341
model-1602332482, 1602332560.256, 0.84, 0.0906, 0.85, 0.1185
model-1602332482, 1602332560.302, 0.92, 0.0548, 0.76, 0.1748
model-1602332482, 1602332560.346, 0.95, 0.0547, 0.68, 0.2243
model-1602332482, 1602332560.391, 0.91, 0.0755, 0.78, 0.1502
model-1602332482, 1602332560.434, 0.91, 0.0773, 0.76, 0.1561
model-1602332482, 1602332560.478, 0.87, 0.0992, 0.78, 0.1547
model-1602332482, 1602332560.523, 0.91, 0.0752, 0.88, 0.1143
model-1602332482, 1602332560.569, 0.89, 0.0865, 0.85, 0.1177
model-1602332482, 1602332560.616, 0.94, 0.0487, 0.81, 0.1525
model-1602332482, 1602332560.662, 0.94, 0.0554, 0.75, 0.1902
model-1602332482, 1602332560.707, 0.91, 0.0729, 0.74, 0.2207
model-1602332482, 1602332560.75, 0.88, 0.0987, 0.77, 0.1922
model-1602332482, 1602332560.794, 0.82, 0.1154, 0.77, 0.2003
model-1602332482, 1602332560.837, 0.87, 0.0998, 0.79, 0.1818
model-1602332482, 1602332560.882, 0.88, 0.0776, 0.81, 0.1375
model-1602332482, 1602332560.925, 0.85, 0.0966, 0.77, 0.1874
model-1602332482, 1602332560.969, 0.88, 0.0922, 0.67, 0.2355
model-1602332482, 1602332561.012, 0.87, 0.0907, 0.78, 0.1731
model-1602332482, 1602332561.056, 0.83, 0.1334, 0.78, 0.1701
model-1602332482, 1602332561.1, 0.9, 0.0854, 0.79, 0.1604
model-1602332482, 1602332561.143, 0.88, 0.0742, 0.8, 0.133
model-1602332482, 1602332561.187, 0.9, 0.0642, 0.82, 0.1413
model-1602332482, 1602332561.231, 0.94, 0.057, 0.83, 0.1372
model-1602332482, 1602332561.275, 0.99, 0.0249, 0.76, 0.1832
model-1602332482, 1602332561.318, 0.91, 0.073, 0.73, 0.1847
model-1602332482, 1602332561.36, 0.83, 0.1068, 0.78, 0.1528
model-1602332482, 1602332561.414, 0.86, 0.0934, 0.79, 0.1724
model-1602332482, 1602332561.458, 0.87, 0.1038, 0.82, 0.152
model-1602332482, 1602332561.502, 0.88, 0.0747, 0.79, 0.1658
model-1602332482, 1602332561.547, 0.88, 0.0828, 0.79, 0.1655
model-1602332482, 1602332561.592, 0.91, 0.0642, 0.74, 0.1874
model-1602332482, 1602332561.637, 0.84, 0.1162, 0.77, 0.1736
model-1602332482, 1602332561.686, 0.84, 0.1112, 0.73, 0.1892
model-1602332482, 1602332561.733, 0.9, 0.0928, 0.79, 0.1776
model-1602332482, 1602332561.776, 0.91, 0.0702, 0.83, 0.1418
model-1602332482, 1602332561.821, 0.94, 0.0545, 0.78, 0.1757
model-1602332482, 1602332561.867, 0.87, 0.1045, 0.69, 0.2337
model-1602332482, 1602332561.912, 0.87, 0.0979, 0.73, 0.2177
model-1602332482, 1602332561.955, 0.89, 0.0741, 0.81, 0.1366
model-1602332482, 1602332561.998, 0.89, 0.0763, 0.8, 0.1475
model-1602332482, 1602332562.041, 0.86, 0.1029, 0.75, 0.1797
model-1602332482, 1602332562.087, 0.87, 0.0951, 0.76, 0.1594
model-1602332482, 1602332562.13, 0.94, 0.046, 0.77, 0.1526
model-1602332482, 1602332562.173, 0.96, 0.0409, 0.79, 0.1511
model-1602332482, 1602332562.22, 0.92, 0.0669, 0.74, 0.1991
model-1602332482, 1602332562.262, 0.92, 0.0648, 0.74, 0.1945
model-1602332482, 1602332562.308, 0.89, 0.0975, 0.8, 0.1549
model-1602332482, 1602332562.353, 0.87, 0.0878, 0.79, 0.1505
model-1602332482, 1602332562.396, 0.96, 0.0498, 0.74, 0.1965
model-1602332482, 1602332562.443, 0.83, 0.1233, 0.76, 0.1665
model-1602332482, 1602332562.491, 0.92, 0.0627, 0.8, 0.1457
model-1602332482, 1602332562.545, 0.91, 0.0793, 0.75, 0.1655
model-1602332482, 1602332562.601, 0.94, 0.0533, 0.73, 0.1747
model-1602332482, 1602332562.646, 0.89, 0.0849, 0.75, 0.1762
model-1602332482, 1602332562.691, 0.89, 0.0792, 0.77, 0.1585
model-1602332482, 1602332562.735, 0.93, 0.0572, 0.81, 0.1289
model-1602332482, 1602332562.78, 0.9, 0.0828, 0.73, 0.1921
model-1602332482, 1602332562.822, 0.92, 0.0537, 0.77, 0.1767
model-1602332482, 1602332562.865, 0.87, 0.0975, 0.71, 0.2023
model-1602332482, 1602332562.909, 0.94, 0.0621, 0.77, 0.1903
model-1602332482, 1602332562.954, 0.95, 0.0507, 0.86, 0.1205
model-1602332482, 1602332562.996, 0.93, 0.0493, 0.81, 0.1511
model-1602332482, 1602332563.04, 0.93, 0.0445, 0.79, 0.158
model-1602332482, 1602332563.084, 0.9, 0.0816, 0.83, 0.1387
model-1602332482, 1602332563.129, 0.95, 0.0409, 0.77, 0.1777
model-1602332482, 1602332563.174, 0.9, 0.0804, 0.83, 0.148
model-1602332482, 1602332563.221, 0.93, 0.0589, 0.83, 0.1325
model-1602332482, 1602332563.263, 0.92, 0.0689, 0.78, 0.1587
model-1602332482, 1602332563.311, 0.96, 0.0405, 0.74, 0.1925
model-1602332482, 1602332563.353, 0.95, 0.0463, 0.82, 0.1497
model-1602332482, 1602332563.399, 0.89, 0.0954, 0.75, 0.1988
model-1602332482, 1602332563.442, 0.94, 0.0587, 0.81, 0.1576
model-1602332482, 1602332563.487, 0.87, 0.1004, 0.85, 0.1159
model-1602332482, 1602332563.532, 0.91, 0.084, 0.79, 0.148
model-1602332482, 1602332563.58, 0.87, 0.0954, 0.85, 0.1404
model-1602332482, 1602332563.624, 0.86, 0.0924, 0.71, 0.2026
model-1602332482, 1602332563.668, 0.86, 0.0869, 0.81, 0.1506
model-1602332482, 1602332563.714, 0.86, 0.109, 0.78, 0.1502
model-1602332482, 1602332563.76, 0.89, 0.0767, 0.86, 0.1153
model-1602332482, 1602332563.803, 0.89, 0.0756, 0.83, 0.132
model-1602332482, 1602332563.848, 0.93, 0.0572, 0.78, 0.182
model-1602332482, 1602332563.893, 0.9, 0.068, 0.73, 0.1791
model-1602332482, 1602332563.937, 0.85, 0.1123, 0.79, 0.1706
model-1602332482, 1602332563.982, 0.82, 0.1215, 0.83, 0.1125
model-1602332482, 1602332564.026, 0.86, 0.1129, 0.84, 0.1433
model-1602332482, 1602332564.069, 0.88, 0.0901, 0.83, 0.1439
model-1602332482, 1602332564.116, 0.87, 0.0971, 0.75, 0.1794
model-1602332482, 1602332564.16, 0.92, 0.0715, 0.69, 0.2407
model-1602332482, 1602332564.206, 0.9, 0.0795, 0.71, 0.2085
model-1602332482, 1602332564.251, 0.84, 0.129, 0.71, 0.2254
model-1602332482, 1602332564.296, 0.88, 0.1055, 0.77, 0.1612
model-1602332482, 1602332564.339, 0.87, 0.1102, 0.81, 0.1402
model-1602332482, 1602332564.385, 0.91, 0.0753, 0.8, 0.1287
model-1602332482, 1602332564.427, 0.93, 0.0585, 0.74, 0.1812
model-1602332482, 1602332564.47, 0.88, 0.0809, 0.78, 0.1761
model-1602332482, 1602332564.516, 0.81, 0.1363, 0.8, 0.1777
model-1602332482, 1602332564.558, 0.87, 0.1018, 0.79, 0.166
model-1602332482, 1602332564.602, 0.93, 0.0514, 0.86, 0.1219
model-1602332482, 1602332564.648, 0.9, 0.0755, 0.77, 0.1619
model-1602332482, 1602332564.692, 0.83, 0.1159, 0.73, 0.1844
model-1602332482, 1602332564.735, 0.9, 0.0732, 0.76, 0.1829
model-1602332482, 1602332564.78, 0.87, 0.0901, 0.72, 0.2158
model-1602332482, 1602332564.823, 0.86, 0.0997, 0.79, 0.1728
model-1602332482, 1602332564.865, 0.8, 0.1398, 0.79, 0.1729
model-1602332482, 1602332564.909, 0.81, 0.1463, 0.78, 0.1896
model-1602332482, 1602332564.952, 0.89, 0.0874, 0.77, 0.1678
model-1602332482, 1602332564.995, 0.92, 0.0753, 0.75, 0.1722
model-1602332482, 1602332565.038, 0.91, 0.0781, 0.81, 0.1322
model-1602332482, 1602332565.089, 0.89, 0.0973, 0.77, 0.1533
model-1602332482, 1602332565.134, 0.91, 0.0631, 0.8, 0.1595
model-1602332482, 1602332565.177, 0.91, 0.0776, 0.8, 0.146
model-1602332482, 1602332565.222, 0.88, 0.0818, 0.79, 0.1443
model-1602332482, 1602332565.268, 0.92, 0.0688, 0.79, 0.1627
model-1602332482, 1602332565.311, 0.95, 0.0459, 0.75, 0.1856
model-1602332482, 1602332565.354, 0.89, 0.0869, 0.74, 0.1977
model-1602332482, 1602332565.396, 0.95, 0.0489, 0.77, 0.1804
model-1602332482, 1602332565.44, 0.89, 0.0853, 0.71, 0.1948
model-1602332482, 1602332565.484, 0.87, 0.0897, 0.8, 0.1396
model-1602332482, 1602332565.526, 0.83, 0.1226, 0.76, 0.1465
model-1602332482, 1602332565.572, 0.92, 0.0713, 0.81, 0.143
model-1602332482, 1602332565.617, 0.87, 0.0886, 0.79, 0.1508
model-1602332482, 1602332565.661, 0.92, 0.0621, 0.83, 0.1322
model-1602332482, 1602332565.707, 0.93, 0.0598, 0.82, 0.1462
model-1602332482, 1602332565.751, 0.91, 0.0636, 0.8, 0.1472
model-1602332482, 1602332565.802, 0.97, 0.0439, 0.79, 0.155
model-1602332482, 1602332565.854, 0.92, 0.0697, 0.82, 0.1467
model-1602332482, 1602332565.9, 0.98, 0.0332, 0.81, 0.159
model-1602332482, 1602332565.945, 0.87, 0.084, 0.74, 0.1789
model-1602332482, 1602332565.989, 0.91, 0.0647, 0.77, 0.1879
model-1602332482, 1602332566.032, 0.87, 0.074, 0.76, 0.1784
model-1602332482, 1602332566.076, 0.84, 0.0918, 0.73, 0.213
model-1602332482, 1602332566.119, 0.89, 0.0824, 0.76, 0.1603
model-1602332482, 1602332566.153, 0.96, 0.0287, 0.8, 0.1684
